//x y oldx oldy angle oldangle ballAng ballX ballY goalAng dist obstAng obstX obstY collAng spin for0 for1
 -355.331, 25.942, 0.000, 0.000, 0.384, 0.454, -0.457, 0.000, 0.000, -0.398, 316.277, 2.342, -750.000, 200.000, 431.346, -0.070, 0.743, 0.146
 -352.100, 27.795, 0.000, 0.000, 0.313, 0.384, -0.391, 0.000, 0.000, -0.328, 313.195, 2.421, -750.000, 200.000, 433.565, -0.071, 0.626, 0.142
 -348.654, 29.550, 0.000, 0.000, 0.240, 0.313, -0.325, 0.000, 0.000, -0.256, 309.904, 2.500, -750.000, 200.000, 436.041, -0.073, 0.537, 0.139
 -345.031, 31.143, 0.000, 0.000, 0.168, 0.240, -0.258, 0.000, 0.000, -0.185, 306.434, 2.579, -750.000, 200.000, 438.763, -0.072, 0.470, 0.141
 -341.259, 32.490, 0.000, 0.000, 0.098, 0.168, -0.193, 0.000, 0.000, -0.116, 302.802, 2.655, -750.000, 200.000, 441.734, -0.070, 0.435, 0.215
 -337.315, 33.593, 0.000, 0.000, 0.031, 0.098, -0.130, 0.000, 0.000, -0.049, 298.984, 2.727, -750.000, 200.000, 444.972, -0.067, 0.480, 0.286
 -333.180, 34.458, 0.000, 0.000, -0.034, 0.031, -0.069, 0.000, 0.000, 0.015, 294.957, 2.798, -750.000, 200.000, 448.490, -0.065, 0.494, 0.321
 -328.872, 35.122, 0.000, 0.000, -0.097, -0.034, -0.009, 0.000, 0.000, 0.078, 290.742, 2.865, -750.000, 200.000, 452.254, -0.063, 0.501, 0.404
 -324.389, 35.585, 0.000, 0.000, -0.158, -0.097, 0.049, 0.000, 0.000, 0.139, 286.335, 2.931, -750.000, 200.000, 456.265, -0.061, 0.510, 0.551
 -319.757, 35.778, 0.000, 0.000, -0.218, -0.158, 0.106, 0.000, 0.000, 0.198, 281.753, 2.995, -750.000, 200.000, 460.519, -0.060, 0.516, 0.575
 -315.021, 35.625, 0.000, 0.000, -0.275, -0.218, 0.162, 0.000, 0.000, 0.255, 277.029, 3.055, -750.000, 200.000, 465.001, -0.057, 0.523, 0.575
 -310.171, 35.222, 0.000, 0.000, -0.330, -0.275, 0.217, 0.000, 0.000, 0.311, 272.165, 3.113, -750.000, 200.000, 469.682, -0.055, 0.517, 0.572
 -305.281, 34.542, 0.000, 0.000, -0.381, -0.330, 0.268, 0.000, 0.000, 0.362, 267.229, -3.117, -750.000, 200.000, 474.502, -0.051, 0.439, 0.548
 -300.467, 33.538, 0.000, 0.000, -0.424, -0.381, 0.313, 0.000, 0.000, 0.405, 262.333, -3.072, -750.000, 200.000, 479.364, -0.043, 0.366, 0.528
 -295.727, 32.295, 0.000, 0.000, -0.459, -0.424, 0.350, 0.000, 0.000, 0.441, 257.485, -3.036, -750.000, 200.000, 484.241, -0.035, 0.302, 0.553
 -291.099, 30.776, 0.000, 0.000, -0.485, -0.459, 0.380, 0.000, 0.000, 0.468, 252.721, -3.010, -750.000, 200.000, 489.108, -0.026, 0.249, 0.572
 -286.598, 28.984, 0.000, 0.000, -0.503, -0.485, 0.402, 0.000, 0.000, 0.487, 248.060, -2.992, -750.000, 200.000, 493.952, -0.018, 0.206, 0.587
 -282.166, 27.053, 0.000, 0.000, -0.511, -0.503, 0.416, 0.000, 0.000, 0.496, 243.460, -2.984, -750.000, 200.000, 498.778, -0.008, 0.174, 0.600
 -277.779, 25.030, 0.000, 0.000, -0.511, -0.511, 0.421, 0.000, 0.000, 0.497, 238.904, -2.986, -750.000, 200.000, 503.594, 0.001, 0.154, 0.610
 -273.436, 22.903, 0.000, 0.000, -0.501, -0.511, 0.417, 0.000, 0.000, 0.488, 234.394, -2.997, -750.000, 200.000, 508.406, 0.010, 0.147, 0.618
 -269.111, 20.713, 0.000, 0.000, -0.482, -0.501, 0.405, 0.000, 0.000, 0.470, 229.907, -3.016, -750.000, 200.000, 513.223, 0.019, 0.152, 0.625
 -264.772, 18.493, 0.000, 0.000, -0.455, -0.482, 0.385, 0.000, 0.000, 0.444, 225.417, -3.045, -750.000, 200.000, 518.064, 0.027, 0.170, 0.630
 -260.379, 16.262, 0.000, 0.000, -0.421, -0.455, 0.358, 0.000, 0.000, 0.411, 220.886, -3.080, -750.000, 200.000, 522.961, 0.034, 0.198, 0.631
 -255.878, 14.049, 0.000, 0.000, -0.380, -0.421, 0.326, 0.000, 0.000, 0.372, 216.263, -3.121, -750.000, 200.000, 527.953, 0.040, 0.237, 0.597
 -251.197, 11.907, 0.000, 0.000, -0.337, -0.380, 0.290, 0.000, 0.000, 0.330, 211.479, 3.118, -750.000, 200.000, 533.088, 0.043, 0.284, 0.565
 -246.315, 9.852, 0.000, 0.000, -0.293, -0.337, 0.253, 0.000, 0.000, 0.287, 206.512, 3.074, -750.000, 200.000, 538.382, 0.044, 0.335, 0.537
 -241.225, 7.924, 0.000, 0.000, -0.249, -0.293, 0.217, 0.000, 0.000, 0.245, 201.355, 3.030, -750.000, 200.000, 543.825, 0.044, 0.388, 0.522
 -235.914, 6.100, 0.000, 0.000, -0.207, -0.249, 0.181, 0.000, 0.000, 0.203, 195.993, 2.988, -750.000, 200.000, 549.438, 0.043, 0.440, 0.544
 -230.376, 4.399, 0.000, 0.000, -0.165, -0.207, 0.146, 0.000, 0.000, 0.163, 190.418, 2.947, -750.000, 200.000, 555.220, 0.041, 0.491, 0.563
 -224.607, 2.838, 0.000, 0.000, -0.125, -0.165, 0.112, 0.000, 0.000, 0.123, 184.625, 2.907, -750.000, 200.000, 561.169, 0.040, 0.540, 0.580
 -218.601, 1.492, 0.000, 0.000, -0.085, -0.125, 0.078, 0.000, 0.000, 0.084, 178.606, 2.869, -750.000, 200.000, 567.266, 0.040, 0.589, 0.594
 -212.371, 0.296, 0.000, 0.000, -0.047, -0.085, 0.045, 0.000, 0.000, 0.046, 172.371, 2.832, -750.000, 200.000, 573.521, 0.039, 0.631, 0.599
 -205.934, -0.732, 0.000, 0.000, -0.009, -0.047, 0.013, 0.000, 0.000, 0.010, 165.935, -2.781, -750.000, -200.000, 579.410, 0.037, 0.677, 0.602
 -199.293, -1.568, 0.000, 0.000, 0.027, -0.009, -0.019, 0.000, 0.000, -0.026, 159.300, -2.823, -750.000, -200.000, 585.366, 0.036, 0.716, 0.607
 -192.466, -2.169, 0.000, 0.000, 0.061, 0.027, -0.050, 0.000, 0.000, -0.060, 152.478, -2.862, -750.000, -200.000, 591.592, 0.034, 0.736, 0.612
 -185.465, -2.496, 0.000, 0.000, 0.094, 0.061, -0.081, 0.000, 0.000, -0.093, 145.482, -2.899, -750.000, -200.000, 598.087, 0.033, 0.731, 0.618
 -178.289, -2.544, 0.000, 0.000, 0.126, 0.094, -0.111, 0.000, 0.000, -0.124, 138.307, -2.935, -750.000, -200.000, 604.850, 0.032, 0.728, 0.625
 -170.970, -2.333, 0.000, 0.000, 0.155, 0.126, -0.141, 0.000, 0.000, -0.153, 130.986, -2.967, -750.000, -200.000, 611.840, 0.029, 0.725, 0.590
 -163.561, -1.891, 0.000, 0.000, 0.179, 0.155, -0.168, 0.000, 0.000, -0.178, 123.572, -2.995, -750.000, -200.000, 618.997, 0.025, 0.724, 0.548
 -156.119, -1.223, 0.000, 0.000, 0.197, 0.179, -0.190, 0.000, 0.000, -0.197, 116.123, -3.016, -750.000, -200.000, 626.265, 0.018, 0.726, 0.510
 -148.650, -0.390, 0.000, 0.000, 0.208, 0.197, -0.206, 0.000, 0.000, -0.208, 108.651, -3.029, -750.000, -200.000, 633.613, 0.011, 0.733, 0.478
 -141.178, 0.629, 0.000, 0.000, 0.211, 0.208, -0.216, 0.000, 0.000, -0.212, 101.179, 2.614, -750.000, 200.000, 640.635, 0.003, 0.744, 0.455
 -133.692, 1.767, 0.000, 0.000, 0.206, 0.211, -0.219, 0.000, 0.000, -0.207, 93.704, 2.624, -750.000, 200.000, 647.404, -0.005, 0.750, 0.431
 -126.187, 2.977, 0.000, 0.000, 0.193, 0.206, -0.217, 0.000, 0.000, -0.195, 86.222, 1.378, -126.187, 650.000, 647.023, -0.013, 0.718, 0.406
 -118.669, 4.254, 0.000, 0.000, 0.173, 0.193, -0.208, 0.000, 0.000, -0.175, 78.745, 1.398, -118.669, 650.000, 645.746, -0.020, 0.673, 0.388
 -111.138, 5.545, 0.000, 0.000, 0.145, 0.173, -0.195, 0.000, 0.000, -0.149, 71.277, 1.426, -111.138, 650.000, 644.455, -0.027, 0.639, 0.374
 -103.623, 6.797, 0.000, 0.000, 0.113, 0.145, -0.178, 0.000, 0.000, -0.117, 63.845, 1.458, -103.623, 650.000, 643.203, -0.033, 0.614, 0.364
 -96.155, 7.986, 0.000, 0.000, 0.076, 0.113, -0.159, 0.000, 0.000, -0.081, 56.486, 1.495, -96.155, 650.000, 642.014, -0.037, 0.587, 0.333
 -88.774, 9.028, 0.000, 0.000, 0.037, 0.076, -0.138, 0.000, 0.000, -0.043, 49.232, 1.534, -88.774, 650.000, 640.972, -0.039, 0.566, 0.300
 -81.503, 9.889, 0.000, 0.000, -0.005, 0.037, -0.116, 0.000, 0.000, -0.002, 42.101, 1.575, -81.503, 650.000, 640.111, -0.042, 0.547, 0.258
 -74.406, 10.601, 0.000, 0.000, -0.048, -0.005, -0.094, 0.000, 0.000, 0.041, 35.157, 1.619, -74.406, 650.000, 639.399, -0.043, 0.515, 0.223
 -67.511, 11.093, 0.000, 0.000, -0.091, -0.048, -0.072, 0.000, 0.000, 0.084, 28.417, 1.662, -67.511, 650.000, 638.907, -0.043, 0.502, 0.304
 -60.785, 11.325, 0.000, 0.000, -0.131, -0.091, -0.053, 0.000, 0.000, 0.124, 21.831, 1.702, -60.785, 650.000, 638.675, -0.040, 0.490, 0.391
 -54.157, 11.325, 0.000, 0.000, -0.166, -0.131, -0.036, 4.476, -0.686, 0.159, 19.850, 1.737, -54.157, 650.000, 638.675, -0.035, 0.480, 0.475
 -47.592, 11.030, 0.000, 0.000, -0.195, -0.166, -0.015, 14.855, -2.276, 0.188, 23.849, 1.766, -47.592, 650.000, 638.970, -0.028, 0.460, 0.546
 -41.043, 10.475, 0.000, 0.000, -0.215, -0.195, 0.002, 25.182, -3.859, 0.209, 27.759, 1.786, -41.043, 650.000, 639.525, -0.021, 0.447, 0.651
 -34.489, 9.718, 0.000, 0.000, -0.229, -0.215, 0.015, 35.457, -5.433, 0.222, 31.568, 1.799, -34.489, 650.000, 640.282, -0.013, 0.441, 0.744
 -27.900, 8.802, 0.000, 0.000, -0.235, -0.229, 0.023, 45.681, -7.000, 0.229, 35.259, 1.806, -27.900, 650.000, 641.198, -0.006, 0.439, 0.715
 -21.238, 7.759, 0.000, 0.000, -0.236, -0.235, 0.027, 55.854, -8.559, 0.230, 38.800, 1.806, -21.238, 650.000, 642.241, -0.001, 0.440, 0.697
 -14.500, 6.556, 0.000, 0.000, -0.231, -0.236, 0.027, 65.976, -10.111, 0.227, 42.184, 1.802, -14.500, 650.000, 643.443, 0.004, 0.443, 0.690
 -7.684, 5.245, 0.000, 0.000, -0.222, -0.231, 0.023, 76.047, -11.654, 0.218, 45.419, 1.793, -7.684, 650.000, 644.755, 0.009, 0.447, 0.687
 -0.787, 3.842, 0.000, 0.000, -0.209, -0.222, 0.015, 86.068, -13.190, 0.206, 48.509, 1.779, -0.787, 650.000, 646.158, 0.013, 0.453, 0.613
 6.178, 2.377, 0.000, 0.000, -0.194, -0.209, 0.006, 96.039, -14.718, 0.192, 51.472, 1.764, 6.178, 650.000, 647.623, 0.015, 0.459, 0.557
 13.222, 0.930, 0.000, 0.000, -0.178, -0.194, -0.005, 105.960, -16.238, 0.178, 54.313, 1.749, 13.222, 650.000, 649.070, 0.015, 0.466, 0.513
 20.296, -0.464, 0.000, 0.000, -0.166, -0.178, -0.013, 115.831, -17.751, 0.166, 57.086, -1.405, 20.296, -650.000, 649.536, 0.013, 0.471, 0.467
 27.349, -1.822, 0.000, 0.000, -0.158, -0.166, -0.018, 125.653, -19.256, 0.159, 59.838, -1.413, 27.349, -650.000, 648.178, 0.008, 0.457, 0.426
 34.351, -3.098, 0.000, 0.000, -0.153, -0.158, -0.020, 135.426, -20.754, 0.155, 62.606, -1.418, 34.351, -650.000, 646.902, 0.005, 0.437, 0.391
 41.287, -4.297, 0.000, 0.000, -0.152, -0.153, -0.019, 145.150, -22.244, 0.155, 65.402, -1.419, 41.287, -650.000, 645.703, 0.001, 0.458, 0.411
 48.156, -5.475, 0.000, 0.000, -0.153, -0.152, -0.017, 154.825, -23.727, 0.157, 68.219, -1.418, 48.156, -650.000, 644.525, -0.001, 0.480, 0.436
 54.988, -6.639, 0.000, 0.000, -0.157, -0.153, -0.011, 164.452, -25.202, 0.161, 71.027, -1.414, 54.988, -650.000, 643.361, -0.004, 0.514, 0.444
 61.823, -7.762, 0.000, 0.000, -0.164, -0.157, -0.003, 174.031, -26.670, 0.169, 73.790, -1.407, 61.823, -650.000, 642.238, -0.007, 0.556, 0.456
 68.714, -8.868, 0.000, 0.000, -0.175, -0.164, 0.009, 183.562, -28.131, 0.182, 76.452, -1.395, 68.714, -650.000, 641.132, -0.011, 0.604, 0.475
 75.723, -9.985, 0.000, 0.000, -0.189, -0.175, 0.024, 193.046, -29.584, 0.196, 78.949, -1.381, 75.723, -650.000, 640.015, -0.014, 0.659, 0.481
 82.873, -11.158, 0.000, 0.000, -0.206, -0.189, 0.041, 202.482, -31.030, 0.214, 81.248, -1.365, 82.873, -650.000, 638.842, -0.017, 0.674, 0.480
 90.192, -12.389, 0.000, 0.000, -0.225, -0.206, 0.061, 211.870, -32.469, 0.233, 83.324, -1.346, 90.192, -650.000, 637.611, -0.019, 0.662, 0.480
 97.639, -13.725, 0.000, 0.000, -0.245, -0.225, 0.084, 221.212, -33.901, 0.255, 85.210, -1.325, 97.639, -650.000, 636.275, -0.021, 0.634, 0.480
 105.150, -15.151, 0.000, 0.000, -0.268, -0.245, 0.108, 230.507, -35.325, 0.278, 86.971, -1.303, 105.150, -650.000, 634.849, -0.022, 0.600, 0.480
 112.627, -16.748, 0.000, 0.000, -0.289, -0.268, 0.133, 239.756, -36.743, 0.301, 88.692, -1.282, 112.627, -650.000, 633.252, -0.021, 0.568, 0.482
 120.042, -18.478, 0.000, 0.000, -0.308, -0.289, 0.157, 248.958, -38.153, 0.322, 90.409, -1.262, 120.042, -650.000, 631.522, -0.019, 0.538, 0.485
 127.367, -20.347, 0.000, 0.000, -0.325, -0.308, 0.179, 258.115, -39.556, 0.340, 92.151, -1.246, 127.367, -650.000, 629.653, -0.016, 0.514, 0.489
 134.630, -22.323, 0.000, 0.000, -0.338, -0.325, 0.198, 267.225, -40.953, 0.354, 93.897, -1.233, 134.630, -650.000, 627.677, -0.013, 0.494, 0.495
 141.801, -24.425, 0.000, 0.000, -0.347, -0.338, 0.215, 276.290, -42.342, 0.365, 95.677, -1.224, 141.801, -650.000, 625.575, -0.009, 0.466, 0.490
 148.875, -26.640, 0.000, 0.000, -0.353, -0.347, 0.229, 285.310, -43.724, 0.373, 97.500, -1.218, 148.875, -650.000, 623.360, -0.006, 0.442, 0.487
 155.854, -28.917, 0.000, 0.000, -0.356, -0.353, 0.240, 294.285, -45.100, 0.378, 99.373, 0.076, 750.000, -200.000, 618.287, -0.003, 0.422, 0.486
 162.746, -31.263, 0.000, 0.000, -0.356, -0.356, 0.248, 303.214, -46.468, 0.379, 101.289, 0.076, 750.000, -200.000, 611.016, 0.000, 0.407, 0.486
 169.509, -33.663, 0.000, 0.000, -0.352, -0.356, 0.253, 312.099, -47.830, 0.378, 103.292, 0.073, 750.000, -200.000, 603.852, 0.004, 0.395, 0.490
 176.158, -36.058, 0.000, 0.000, -0.346, -0.352, 0.256, 320.940, -49.185, 0.373, 105.376, 0.068, 750.000, -200.000, 596.802, 0.006, 0.387, 0.495
 182.711, -38.435, 0.000, 0.000, -0.337, -0.346, 0.255, 329.736, -50.533, 0.367, 107.523, 0.060, 750.000, -200.000, 589.848, 0.009, 0.384, 0.502
 189.237, -40.776, 0.000, 0.000, -0.325, -0.337, 0.251, 338.489, -51.874, 0.356, 109.664, 0.048, 750.000, -200.000, 582.930, 0.012, 0.384, 0.511
 195.727, -43.129, 0.000, 0.000, -0.310, -0.325, 0.243, 347.198, -53.209, 0.343, 111.806, 0.034, 750.000, -200.000, 576.044, 0.016, 0.391, 0.522
 202.232, -45.437, 0.000, 0.000, -0.291, -0.310, 0.232, 355.863, -54.537, 0.326, 113.900, 0.016, 750.000, -200.000, 569.157, 0.018, 0.402, 0.535
 208.790, -47.697, 0.000, 0.000, -0.270, -0.291, 0.218, 364.485, -55.858, 0.307, 115.909, -0.004, 750.000, -200.000, 562.232, 0.021, 0.418, 0.549
 215.439, -49.842, 0.000, 0.000, -0.248, -0.270, 0.202, 373.063, -57.173, 0.287, 117.795, -0.026, 750.000, -200.000, 555.250, 0.022, 0.438, 0.563
 222.180, -51.925, 0.000, 0.000, -0.225, -0.248, 0.184, 381.599, -58.481, 0.265, 119.554, -0.049, 750.000, -200.000, 548.197, 0.023, 0.461, 0.576
 229.037, -53.949, 0.000, 0.000, -0.202, -0.225, 0.166, 390.092, -59.782, 0.244, 121.161, -0.071, 750.000, -200.000, 541.049, 0.023, 0.487, 0.588
 236.041, -55.872, 0.000, 0.000, -0.179, -0.202, 0.147, 398.543, -61.077, 0.224, 122.586, -0.094, 750.000, -200.000, 533.786, 0.022, 0.513, 0.599
 243.243, -57.629, 0.000, 0.000, -0.157, -0.179, 0.129, 406.952, -62.366, 0.203, 123.777, -0.116, 750.000, -200.000, 526.376, 0.022, 0.539, 0.609
 250.649, -59.305, 0.000, 0.000, -0.136, -0.157, 0.110, 415.318, -63.648, 0.183, 124.726, -0.139, 750.000, -200.000, 518.793, 0.022, 0.566, 0.616
 258.233, -60.879, 0.000, 0.000, -0.116, -0.136, 0.091, 423.643, -64.924, 0.165, 125.459, -0.160, 750.000, -200.000, 511.067, 0.020, 0.584, 0.614
 265.961, -62.364, 0.000, 0.000, -0.098, -0.116, 0.075, 431.925, -66.193, 0.148, 126.009, -0.179, 750.000, -200.000, 503.227, 0.018, 0.600, 0.608
 273.854, -63.697, 0.000, 0.000, -0.082, -0.098, 0.059, 440.167, -67.456, 0.134, 126.355, -0.197, 750.000, -200.000, 495.271, 0.016, 0.616, 0.602
 281.901, -64.891, 0.000, 0.000, -0.068, -0.082, 0.045, 448.367, -68.713, 0.121, 126.510, -0.213, 750.000, -200.000, 487.207, 0.014, 0.635, 0.593
 290.104, -65.906, 0.000, 0.000, -0.057, -0.068, 0.033, 456.527, -69.964, 0.112, 126.473, -0.226, 750.000, -200.000, 479.047, 0.011, 0.655, 0.584
 298.418, -66.748, 0.000, 0.000, -0.051, -0.057, 0.024, 464.645, -71.208, 0.106, 126.287, -0.236, 750.000, -200.000, 470.832, 0.007, 0.675, 0.574
 306.823, -67.437, 0.000, 0.000, -0.049, -0.051, 0.018, 472.723, -72.446, 0.105, 125.976, -0.242, 750.000, -200.000, 462.579, 0.002, 0.693, 0.563
 315.297, -68.106, 0.000, 0.000, -0.052, -0.049, 0.019, 480.761, -73.678, 0.110, 125.558, -0.242, 750.000, -200.000, 454.272, -0.004, 0.704, 0.553
 323.857, -68.720, 0.000, 0.000, -0.061, -0.052, 0.023, 488.758, -74.903, 0.119, 125.017, -0.238, 750.000, -200.000, 445.906, -0.008, 0.704, 0.545
 332.510, -69.271, 0.000, 0.000, -0.073, -0.061, 0.032, 496.715, -76.123, 0.133, 124.348, -0.230, 750.000, -200.000, 437.479, -0.013, 0.694, 0.539
 341.206, -69.835, 0.000, 0.000, -0.090, -0.073, 0.044, 504.633, -77.336, 0.150, 123.599, -0.218, 750.000, -200.000, 429.017, -0.017, 0.672, 0.536
 349.914, -70.436, 0.000, 0.000, -0.109, -0.090, 0.059, 512.511, -78.543, 0.170, 122.799, -0.204, 750.000, -200.000, 420.542, -0.019, 0.655, 0.534
 358.578, -71.126, 0.000, 0.000, -0.129, -0.109, 0.076, 520.350, -79.745, 0.191, 122.001, -0.189, 750.000, -200.000, 412.092, -0.020, 0.633, 0.534
 367.197, -71.933, 0.000, 0.000, -0.149, -0.129, 0.093, 528.149, -80.940, 0.212, 121.204, -0.174, 750.000, -200.000, 403.657, -0.019, 0.611, 0.535
 375.758, -72.845, 0.000, 0.000, -0.166, -0.149, 0.108, 535.909, -82.129, 0.230, 120.420, -0.162, 750.000, -200.000, 395.254, -0.017, 0.593, 0.537
 384.268, -73.860, 0.000, 0.000, -0.180, -0.166, 0.121, 543.631, -83.313, 0.247, 119.643, -0.152, 750.000, -200.000, 386.873, -0.015, 0.578, 0.538
 392.730, -74.973, 0.000, 0.000, -0.193, -0.180, 0.133, 551.314, -84.490, 0.261, 118.869, -0.144, 750.000, -200.000, 378.515, -0.012, 0.566, 0.538
 401.141, -76.164, 0.000, 0.000, -0.203, -0.193, 0.143, 558.959, -85.662, 0.273, 118.103, -0.138, 750.000, -200.000, 370.186, -0.011, 0.554, 0.537
 409.476, -77.463, 0.000, 0.000, -0.212, -0.203, 0.153, 566.565, -86.827, 0.283, 117.368, -0.133, 750.000, -200.000, 361.901, -0.009, 0.542, 0.534
 417.686, -78.871, 0.000, 0.000, -0.219, -0.212, 0.161, 574.133, -87.987, 0.292, 116.713, -0.130, 750.000, -200.000, 353.702, -0.007, 0.531, 0.532
 425.751, -80.368, 0.000, 0.000, -0.225, -0.219, 0.168, 581.664, -89.141, 0.299, 116.160, -0.129, 750.000, -200.000, 345.614, -0.006, 0.519, 0.528
 433.691, -81.925, 0.000, 0.000, -0.229, -0.225, 0.175, 589.157, -90.290, 0.305, 115.690, -0.129, 750.000, -200.000, 337.629, -0.004, 0.509, 0.524
 441.538, -83.557, 0.000, 0.000, -0.230, -0.229, 0.179, 596.612, -91.432, 0.309, 115.274, -0.131, 750.000, -200.000, 329.709, -0.002, 0.499, 0.522
 449.309, -85.234, 0.000, 0.000, -0.230, -0.230, 0.183, 604.030, -92.569, 0.311, 114.894, -0.134, 750.000, -200.000, 321.848, 0.000, 0.493, 0.521
 456.976, -86.962, 0.000, 0.000, -0.228, -0.230, 0.185, 611.411, -93.700, 0.312, 114.582, -0.140, 750.000, -200.000, 314.071, 0.002, 0.488, 0.520
 464.553, -88.705, 0.000, 0.000, -0.226, -0.228, 0.186, 618.755, -94.826, 0.311, 114.324, -0.146, 750.000, -200.000, 306.377, 0.003, 0.485, 0.521
 472.062, -90.451, 0.000, 0.000, -0.221, -0.226, 0.186, 626.063, -95.945, 0.309, 114.099, -0.154, 750.000, -200.000, 298.748, 0.004, 0.484, 0.523
 479.519, -92.220, 0.000, 0.000, -0.216, -0.221, 0.185, 633.333, -97.060, 0.306, 113.891, -0.163, 750.000, -200.000, 291.164, 0.005, 0.484, 0.525
 486.946, -93.955, 0.000, 0.000, -0.211, -0.216, 0.183, 640.568, -98.168, 0.303, 113.679, -0.173, 750.000, -200.000, 283.624, 0.006, 0.485, 0.527
 494.360, -95.665, 0.000, 0.000, -0.204, -0.211, 0.181, 647.766, -99.272, 0.299, 113.449, -0.183, 750.000, -200.000, 276.112, 0.006, 0.488, 0.530
 501.766, -97.341, 0.000, 0.000, -0.197, -0.204, 0.177, 654.929, -100.369, 0.294, 113.193, -0.195, 750.000, -200.000, 268.624, 0.007, 0.490, 0.532
 509.175, -99.004, 0.000, 0.000, -0.190, -0.197, 0.174, 662.055, -101.461, 0.290, 112.899, -0.207, 750.000, -200.000, 261.145, 0.007, 0.487, 0.528
 516.580, -100.628, 0.000, 0.000, -0.183, -0.190, 0.170, 669.146, -102.548, 0.285, 112.578, -0.220, 750.000, -200.000, 253.692, 0.007, 0.484, 0.524
